Time;0;10;20;30;60
287;3266.004801;4230.436686;3801.09965;4351.991821;4577.612956
288;3777.0208;2971.96818;2334.57312;3149.661092;3024.038981
289;8685.399172;7447.736406;5760.223958;11558.07558;9870.167367
290;5763.904533;3479.644002;3346.227702;3869.327311;3549.018514
291;4798.258385;3612.907593;3254.317139;3513.363078;3086.437297
292;4223.963828;5606.473312;5361.978112;6373.265617;4936.09041
293;13460.33667;4726.522949;4012.688232;9380.188247;5426.936438
294;3817.220008;4858.047729;5073.431151;5924.545239;5175.417148
295;9586.566183;10833.57613;9324.76645;13862.06633;8971.56325
296;1804.545369;1985.798706;2092.165405;2078.214417;2649.260845
297;40839.40033;15023.23242;14897.5389;14681.78304;16721.20068
298;6344.00805;7736.84545;7746.03155;9252.702433;8321.338467
299;31526.67533;69519.108;68552.03767;68480.64333;75747.8475
300;7712.2819;3755.931559;3090.626017;3922.841105;3315.444051
301;9501.40115;9355.827533;5689.92675;18702.4111;8595.846965
302;18484.09098;12282.28971;11531.14014;17159.62826;12389.54476
303;4944.902573;6657.369207;5702.23347;7124.188383;5924.352041
304;5909.487393;7614.958974;6367.353269;6938.595452;7515.076252
305;12775.4415;11840.53815;9557.4778;15022.94883;11212.81232
306;6266.979067;8791.5041;7496.944083;8907.73485;7856.089533
307;4131.518306;4882.994144;4902.142016;5705.271808;4893.66943
308;6467.885167;9395.767917;8454.601233;9653.887383;9056.497083
309;5494.711141;7062.265551;6407.686768;6548.592692;6413.325439
310;3438.808757;5691.857951;4528.215942;5240.568115;4960.424194
311;3469.364217;4701.590944;3855.507359;4134.944246;3936.668254
312;4510.203328;3341.861979;3006.792236;4496.337404;3342.435628
313;4613.188232;2488.948364;2358.274129;2820.612183;2777.568075
314;5488.931554;6994.405863;6221.667894;6659.710078;7123.421348
315;5280.659668;4256.525065;4296.516276;8049.641855;7048.41009
316;12695.35689;7709.330802;6382.149668;7427.206142;6459.030436
317;6707.637767;8215.5846;8364.604083;10302.90785;9250.4845
318;10145.3488;5465.548407;4820.353232;5975.065183;4140.770881
319;8532.087575;7354.536784;7020.763835;8420.932048;7210.632487
320;5172.519365;3843.053955;1684.5118;2640.506185;2118.59904
321;5517.115723;6923.092611;6842.881917;7407.493896;7734.313479
322;5130.780029;6617.255699;6308.406901;6515.906901;6658.732422
323;10544.35688;6330.71735;3031.863973;4392.016191;2981.218404
324;3480.27002;4886.494181;4079.025757;4541.816895;4503.974976
325;4300.273682;4041.780151;3367.824178;3899.10437;3924.371012
326;3985.808675;1626.897725;1297.152649;2370.967631;1818.062154
327;2541.569397;1739.339701;1137.035899;1335.123983;1186.700724
328;12174.17477;12444.74955;6501.698167;18152.19687;11233.89645
329;2794.856038;4423.580117;3699.411662;3898.086792;3912.968099
330;4702.436933;7199.337212;6012.845171;8708.956715;7500.75479
331;2534.345296;2431.11969;1508.877625;1961.264628;1763.769775
332;3295.142131;4262.231323;3934.020304;4803.830816;4058.654134
333;2476.004476;3138.496012;3106.349813;3555.491618;3086.420369
334;2830.621867;3376.372437;3160.829061;3930.465495;3559.32959
335;4957.308355;4589.312988;4008.762288;4650.440918;4614.787109
336;3330.152303;4863.91154;4817.921427;5243.387614;4985.893636
337;4072.117357;5400.904879;5193.132218;5540.346126;5644.048669
338;11652.92902;34644.15367;35576.19467;36646.93933;39884.392
339;4674.779217;6269.831957;5953.662679;5788.922109;6575.109717
340;4457.87805;7186.53215;7662.8575;7678.583333;7988.848467
341;3577.439982;9425.743815;9326.166585;9885.712402;8830.671468
342;2880.615845;4871.28458;3934.412842;4795.332267;4217.44694
343;3400.915505;7699.9533;7956.90925;8491.785067;8980.500741
344;2415.577148;3128.597656;3219.612101;3248.147705;3473.901652
345;2792.896525;5265.636635;4971.889374;5614.253417;5642.598133
346;1903.584045;3789.44755;3877.310791;4227.360807;3972.461263
347;2373.705709;4388.933431;4433.142828;4994.219963;4483.339767
